,smiles
315,C=CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCCCOCCCC=CC=CC=CC=CC=CC=CC=CC=CC
316,C=CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCCCOC=CC=CC=CC=CC=C2C=CC=CC2C=O
317,C=CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCCCOC=CCC=CC=CC=CC=CC=CC=CC=C(C)C
318,C=CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCCCOC=CC=CC=CC=CC=C2C=CC=CC2C=CC=O
319,C=CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCCC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC#C
320,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(C)OCOCOCOCOCOC=C
321,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOC=C(COCOC)OCOCOC=C
322,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOC=C(COCOC)OCOCOCO
323,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOC=C(COCOC)OCOCOC
324,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(C)OCOCOCOCOCOCO
325,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(CO)COCOCOCOCOCO
326,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)COCOCOC=C(COCOC)OCOCOCO
327,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOC=C(C)OCOCOCOCOC
328,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOC=C(COCOC)OCOCOCC
329,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOC=C(COCOC)OCOCOCOCOC
330,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(C)OCOCOCOCOC=CC=C
331,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOC(C)OCOCOCOCOCO
332,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(COCOC)OCOCOCOC=C
333,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)COCOC=C(CO)COCOCOCOCOCO
334,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(NO)COCOCOCOCOCO
335,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(C)OCOCOCOCOCOC
337,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(C)OCOCOCOCOC=COC
339,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOC=C(O)COC=C(C)OCO
341,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(COCOC)OCOCOCOCOC
342,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(OC)OCOCOCOCOCOC
343,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(C)OCOCOCOCOCOCC
345,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOC(C)OCOCOCOCOCC
346,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOC=C(C)OCOCOCOCOCO
347,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOC=C(COCOC)OCOCOCN
348,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(C)OCOCOCOCOC=C
350,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOCOC=C(C)OCOCOCOC
351,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)COCOCOCOC=C(COCOC)OCOCOC=C
352,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)COCOCOC=C(C)OCOCOCOCOCOC=C
353,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOC(C)OCOCOCOCOC=C
354,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)COCOCOCOC=C(COCOC)OCOCOCO
355,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOC=C(C)OCOCOCOCO
356,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOP(O)COCOCOCOCOC=C
358,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOC=C(C)OCOCOCCOC=C
360,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(CO)COCOCOCOCOC=C
361,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(COCOC)OCOCOC=CC=C
362,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=CC=C(C)OCOCOCOCOCO
363,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOC=CCOCOCOCOCO
364,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOC=CCOCOCOCOC=C
365,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)COCOC=C(COCOC)OCOCOCOCOC
367,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(COCOC)OCOCOC=CCOC
368,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(C)OCOCOCOCOC
369,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOC=C(O)COCOCOCOCOC=C(C)O
371,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(COCOCOCOCOC=C)
372,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOP(O)COCOCOCOCOCO
373,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOC2OCOC=C2(COCOCOCOC)
374,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(O)COCOCOC(COCO)
375,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)COCOCOC=C(C)OCOCOCOCOCOCO
376,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOC=C(C)OCOCOCOCOCOC
377,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOC=C(COCOC)OCOCOC=N
378,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOC=C(C)OCOCOCOCOC=C
379,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOCOC=C(O)COCOC=C(C)O
380,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(CO)COCOCOCOCOC=N
382,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(C)OCOCOC=COC
383,CC#CCCCC(=O)N(C1)CCCCN1C(=O)CCCCCC(C)CCOCOC=C(O)COCOCOC=C(C)O
384,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OOC=C(CCOCF)
385,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(O)COCCOC=C(CCCOC)
386,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(O)C=C(C)OCCCC
387,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(O)C=CC(O)CCCC
388,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(=C)C=CCOC=O
390,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OCOC=C(O)COCOC(O)COC
391,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(C=C(C)OCC=CC)=CC=CC=C
393,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(C)COCOCOCOC(C)OC
395,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OCOC=C(C)COCOC(CCOC)
396,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(O)C=C(C)OCCCCCO
397,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OCOC=C(C)OCOCOC(F)
399,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OCOCOCOC=C(C=CCOCOCO)
400,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(O)C=C(C)OCCCCCC
401,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC=C(COCOCC=CC=CC=C)C
403,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(C=C(C)OCC=C)OCCCO
405,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(C=C(C)OCCC=O)C
407,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(OCOCOCOCOC(C))OC
408,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OCOCOCOC=C(C=C(COCO))
409,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(O)C=C(C)OC=C(O)CCOC
410,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OOC=C(C)COC(O)CC=O
411,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(C=C(C)OCC=CC)=CC=C
412,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(O)COCCOC=C(CCOCO)
413,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC=C(COCOCC=CC(C)=C)
414,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OCOCOCOC=C(C=C(COC=C))
415,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OCOCOCOC=C(C=CCOCOC=C)
416,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OCOC=C(C)COCOC(COCO)
418,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(C=C(C)OCC=CC)=CCC=CC
421,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(C)COCOCOCOC(CC)
422,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(O)C=C(C)OCC=CC
424,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OCOC=C(O)COCOC(COC=C)
425,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(C=C(C)OCC=C)COCCO
426,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(O)C=C(C)OCCCCC
427,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(O)C=CC(O)CCCC=CC
428,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OOC=C(C)COCCC=O
429,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(C=C(C)OCC=CC)=C(C)O
431,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OCOC=C(C)COCOCC(O)CO
433,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(C)COCOCOCOC(=O)CC
434,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(O)C=C(C)OCCCC=CC
435,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(O)COCCOC=C(CCOCC)
436,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OCOC=C(O)COCOC(COCO)
438,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OCOC=C(C)COCOC(COC=C)
439,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OCOCOCOC=C(C=CC=CCOCO)
440,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(O)C=C(C)OCCCCC=C
441,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(C=C(C)OCC=CC)=C(C)C
444,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC=CC=C(C)COC=C(C)C=CC=C
445,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(O)C=C(C)OC=C(O)CC=CC
446,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC=CC=C(C)COC=C(C)CC=CC
447,CN3C=C(C(=O)N2CCOCC1=CC=C(F)C(F)=C1C2N)C3OC(C=C(C)OCC=CC)=CC
448,CC#CCCCC(=O)N(C)CN(C)C(=O)CCCCC(=O)NCOC=O
450,CC#CCCCC(=O)N(C)CN(C)C(=O)CCCCC(=O)NCC=CC=C(C)C(=O)OCOCC=O
458,CC#CCCCC(=O)N(C)CN(C)C(=O)CCCCC(=O)NCC=CC=C(C)C(=O)OCOC=O
464,CC#CCCCC(=O)N(C)CN(C)C(=O)CCCCC(=O)NCC=CC=C(C)CC(=O)C=O
470,CC#CCCCC(=O)N(C)CN(C)C(=O)CCCCC(=O)NCC=CC=CC=C(O)COCOC=CC=CC=CC=C(COC=C)
476,CC#CCCCC(=O)N(C)CN(C)C(=O)CCCCC(=O)NCC=CC=CC=C(O)COCOC=CC=CC=CC=CC=CC=C
487,CC#CCCCC(=O)N(C)CN(C)C(=O)CCCCC(=O)NCC=CC=CC=C(O)COCOC=CC=CC=CC=CC=C[NH]C=C
491,CC#CCCCC(=O)N(C)CN(C)C(=O)CCCCC(=O)NCC=CC=C(O)C=C(O)C=CCC=CC=CC=CC=CC=CC=C
495,CC#CCCCC(=O)N(C)CN(C)C(=O)CCCCC(=O)NCC=CC=CC=C(O)COCOC=CC=CC=CC=CC=C(C=C)
498,CC#CCCCC(=O)N(C)CN(C)C(=O)CCCCC(=O)NCC=CC=CC=C(O)COCOC=CC=CC=CC=CC=CC=CC=C
504,CC#CCCCC(=O)N(C)CN(C)C(=O)CCCCC(=O)NCC=CC=CC=C(O)COCOC=CC=CC=CC=CC=C[NH]C#C
508,CC#CCCCC(=O)N(C)CN(C)C(=O)CCCCC(=O)NCC=CC=CC=C(O)COCOC=CC=CC=CC=C(C=O)
509,CC#CCCCC(=O)N(C)CN(C)C(=O)CCCCC(=O)NCC=CC=CC=C(O)COCOCOC=CC=CC=CC=CC=CC=C
512,CC(C)(C)C(=O)NC1=CC=C2C(=C1)C(=O)NC2=O
576,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCC#CC=CC=C(C)C=CC=CC=CC=CC=CC1=CC=CC=C1C=C
577,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)COC=CC=CC=CC=C(O)C=CC=C(O)COC=CC=CC=C(O)C=C
578,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)COC=CC=CC=CC=C(O)C=CC=C(O)COC=CC=CC=C(C)C
579,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCC#CC=CC=C(C)C=CC=CC=CC=CC=CC1=CC=CC=C1C=CC=C
580,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCCOC=CC=CC=C(C)C=CC=CC=CC=CC=CC=CC1=CC=CC=C1
581,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)COC=CC=CC=CC=C(O)C=CC=C(O)COC=CC=CC=C(C)C=C
582,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCCC=CC=CC=CC1=CC=CC=C1C=O
583,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCC#CC=CC=C(C)C=CC=CC=CC=CC=CC=CC=C(C)C=CC=CC
585,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCOC=CC=CC=CC=CC1=CC=CC=C1C=O
587,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCOC=CC=CC=CC=CC=CC1=CC=CC=C1C(C)C=CC=CC=CC=C
588,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)COC=CC=CC=CC=C(O)C=CC=C(O)COC=C(O)COC=CC=C
589,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCC#CC=CC=C(C)C=CC=CC=CC=CC=CC1=CC=CC=C1C(=C)
590,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCCC=CC=CC=CC=CC1=CC=CC=C1C=O
591,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCOC=CC=CC=CC=CC=CC=CC1=CC=CC=C1C=COC=C(C)
593,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)COCC=CC=CC=C(C)C=CC=CC=CC1=CC=CC=C1C=COC=CC=C
594,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)COC=CC=CC=CC=C(O)C=CC=C(O)C=CC=C(O)COC=CC=C
596,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)COC=CC=CC=CC=C(O)C=CC=C(O)COC=C(O)COCOC=C
597,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)COC=CC=CC=CC=C(O)C=CC=CC=C(O)C=CC=CC=CC=CC=CC
599,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCCC(O)C=CC=CC=CC=CC1=CC=CC=C1C=CC=CC=CC=CC=C
600,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCOC=CC=CC=CC=CC=CC1=CC=CC=C1C=CC=CC=CC=CC=CC=C
601,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)COC=CC=CC=CC=C(O)C=CC=C(O)COC=CC=CC=C(O1)C1
603,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCOC=CC=CC=CC=CC=CC1=CC=CC=C1C=COC=C(C)
604,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)COC=CC=CC=CC=C(C)C=CC=CC=CC=CC1=CN=CC=C1C(=C)
605,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)COC=CC=CC=CC=C(O)C=CC=C(O)COC=CC=CC=C(O)CO
609,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)COC=CC=CC=CC=C(O)C=CC=C(O)C1=CC2=CC=C1C=C2C
610,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCNC(=O)C=CC=CC=CC=CC=CC=C(C)C=CC=CN=CC=CC#C
611,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCOC=CC=CC=CC=CC=CC=CC1=CC=CC=C1C=CC=CC=CC=CC=C
613,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCCC(O)C=CC=CC=CC=CC1=CC=CC=C1C=CC=CC=C(C)C
614,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)COCC=CC=CC=C(C)C=CC=CC=CC1=CC=CC=C1C=CC=CC=CC
615,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)COC=CC=CC=CC=C(O)C=CC=C(O)COC=CC=CC=C(O)CC
616,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCOC=CC=CC=CC=CC=CC=CC1=CC=CC=C1C=C(C=O)
617,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)COC=CC=CC=CC=C(C)C=CC=CC=CC=CC1=CN=CC=C1C
618,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCCOC=CC=CC=C(C)C=CC=CC=CC=CC=CC=CC1=CC=CN=C1
619,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)COC=CC=CC=CC=C(O)C=CC=C(O)C=CC=CC=CC=C(C)C=C
620,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCCOC=CC=CC=C(C)C=CC=CC=CC=CC=CC=CC=CC=CC=CC=C
621,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)COC=CC=CC=CC=C(O)C=CC=CC=C(O)C=CC=CC=C(O)C=C
622,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCNC(=O)C=CC=CC=CC=CC=CC=C(C)C=CC=CN=CC=CC=CC
623,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCOC=CC=CC=CC=CC=CC=CC1=CC=CC=C1C=CC=CC(C=O)
624,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCCC1=CC=CC=CC=CC=CC=C(C)C=CC=CC=CC=CC1CCC
625,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)COCC=CC=CC=C(C)C=CC=CC=CC1=CC=CC=C1C=COC=C
626,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCCC=CC=C(C)N=CC=CC=CC=CC=CC1=CC=CC=C1C=CC=CC
628,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCCCC=CCC=CC1=CC=CC=C1C=O
633,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCCC=CC=CC=CC=CC=CC=C(C)C=CC=CC=CC=CC=CC=CC#C
634,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCC#CC=CC=C(C)C=CC=CC=CC=CC=CC1=CC=CC=C1C(C)
636,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCCC=CC=C(C)N=CC=CC=CC=CC1=CC=CC=C1C=CC=CC=CC
637,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)CCNC(=O)C=CC=CC=CC=CC=CC=C(C)C=CC=CC=CC=CC=CC
639,CCCCCCCNC(=O)C(=O)N(C)CCCC(C)COC=CC=CC=CC=C(O)C=CC=CC=C(O)C=CC=CC=CC=C(O)
640,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CC=CC=C
641,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)C=CC=CC
642,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CCCC=C
643,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CCC=CC
644,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CCCCC
645,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)COC=CC
646,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)C=S(=O)
647,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)OC=CC=C
648,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CC=S
649,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)C=SC=O
650,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CC=CCC
651,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)C=CC=C
652,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CCCOC
653,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)C=C(C)
654,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CNCCC
655,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC(=O)C=CCOC=CC
656,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)OC=C
657,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CCOC=C
658,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CCOCC
659,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CCC#CC
660,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CC=C
661,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CCCNC
663,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)[NH3+]
664,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=C(C)C=CC(=O)C
665,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)COCCC
667,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)OC=CCC
668,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC(=O)C=CCCOC=C
669,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CCNC=C
670,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)C=CCC=C
671,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CCNCC
672,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CCC=SC
673,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CCCC=S
674,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)COCC=C
675,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC=C(C)C=O
676,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CCC=O
677,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CSCC=C
678,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CC=CCO
679,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC=C(C)C=CC=CC
680,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CNC=CC
681,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC=C(C)C=CC
682,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CCCC#C
684,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC=O
685,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CC=SC=C
686,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=C(C)C=C(C)C=CC
