,smiles
2502,Cc1cccc(C(=O)OC2CNC(=O)NC2c2ccccc2)c1
2503,c1ccc(-n2nnc(COc3ccccc3)c2-c2cccnc2)cc1
2504,CC(=O)c1ccc(NCc2cc(F)ccc2Br)cc1
2505,CC(=O)c1ccc(F)cc1OCC(=O)Nc1cc(F)c(F)c(F)c1
2506,Cc1nc(N(C)C)ncc1C(=O)Nc1ccnc(C(N)=O)c1
2507,Cc1cc(CC(=O)N2CCC(C)CC2)ccc1OC(=O)C(C)C
2508,CC(C)(C)c1ccc(C(C)(C)C(N)=O)cc1OC1CC1
2509,COCc1nc(CCOc2ccc(C)cc2C)sc1CO
2510,Cc1nnc2ccc(N3CCCC(c4ccn[nH]4)C3)nn12
2511,Cc1nnc(SCC(=O)N(C)CC(=O)N(C)C)c(C#N)c1C#N
2512,C=CCNC(=O)c1ccccc1NC(=O)c1ccc(OC)cc1
2513,Cc1cccc(Cc2cc(NC(=O)CCOC3CCCC3O)n(C)n2)c1
2514,CC(C)C(=O)NC(C(=O)Oc1cccc(F)c1)C(C)C
2515,CCC(C)c1ccc(C(O)CNCc2ncc(C)s2)cc1
2516,O=C(CCCn1c(=O)oc2cccnc21)N1CCCCCC1
2517,COc1ccnc(N2CCN(C(=O)c3cccs3)CC2)n1
2518,COCC(C)NC(=O)N1CCCC1c1ccc[nH]1
2519,Cc1nc(C(=O)Nc2ccccn2)nn1-c1ccccc1Cl
2520,COc1ccc2nc(C(=O)NCCc3ccccc3)sc2c1
2521,CCCCC1CCCCN1C(=O)C(C)Sc1ccc(O)cc1O
2522,Cc1nc(Nc2ccccn2)[nH]c(=O)c1CCC(=O)N(C)C
2523,O=C(NCC(=O)N1CCCC1)Nc1ccc(Br)cc1
2524,CC(C)c1n[nH]c(NC(=O)c2ccc(-n3cncn3)nn2)n1
2525,Cc1ccccc1C(=O)NCCC(=O)c1cccs1
2526,O=C(NCCCN1CCc2ccccc2C1)Nc1ccncc1
2527,CCC(CCO)NC(=O)Nc1ccc2c(c1)N(C)C(=O)CO2
2528,N#Cc1ccc(-c2c(-c3ccccc3)nn3c(N)nnc3[nH]c2=O)cc1
2529,O=C(c1ccc(-c2cccc(OCC3CCCO3)c2)nc1)N1CCCC1
2530,Cc1ccc(CN(C(C)C)S(=O)(=O)c2c(C)noc2C)o1
2531,CCCNC(=O)CCSc1nnnn1-c1ccccc1C(F)(F)F
2532,O=C(NCCCn1cccn1)c1ccccc1-c1ccc(F)cc1F
2533,CC(C)Nc1ncnc(Nc2cc(Cl)ccc2Cl)c1N
2534,CC(O)CN(C)c1nc(C2CCCCC2)nc2ccccc12
2535,O=c1ccn(CC2CN(CC(O)c3ccc(F)c(F)c3)CCO2)cc1
2536,CCC(=O)Nc1cccc(C(=O)Nc2cccc(OC)c2)c1
2537,CCOc1ccccc1OCC(=O)NCc1ccoc1
2538,Fc1ccc(OCc2nnc3sc(-c4ccncc4)nn23)cc1
2539,COCc1nc2nnc3c(=O)n(C)c(=O)n(C)c3n2n1
2540,CNC(=O)NCC(c1cccs1)N1CCOCC1
2541,O=C(NCCCN1CCOCC1)Nc1ccccc1Cl
2542,Cc1csc(CNC(=O)c2nc(CSc3ccccc3)[nH]c2C)n1
2543,N#Cc1ccc(NCCc2nc(C(F)(F)F)cs2)cc1F
2544,CCOc1cc(C)ccc1NC(=O)C1CC(=O)N(Cc2ccco2)C1
2545,O=C(c1ccc2[nH]c(=O)[nH]c2c1)N1CCCCC1c1nccs1
2546,CCc1noc(CSc2nnnn2C)n1
2547,Cc1cc(C)cc(OCC(=O)NCCC2CCCCO2)c1
2548,CCn1cc(CNC(=O)Nc2nc3c(C)cccc3s2)cn1
2549,CCCn1nc(C(=O)NCC(C)c2ccccc2)ccc1=O
2550,CC(=O)c1cc(C)c(S(=O)(=O)Oc2cccc3c2CCCC3=O)c(C)o1
2551,CCc1nnnn1-c1ccccc1NC(=O)Cc1cccc(F)c1F
2552,COC(=O)c1cc(C)sc1NC(=O)c1cccc(OC)c1F
2553,CCOc1c(Cl)cc(C(=O)N2CCC(NC(C)=O)CC2)cc1OC
2554,Cc1nnc(NCc2nc(CCc3ccccc3)no2)s1
2555,COc1ccc(F)cc1C(=O)N1CCCN(c2nc(C)ccc2C)CC1
2556,CCCOc1ccccc1C(=O)CN(C)c1ccccc1
2557,Fc1ccccc1-c1nnc2sc(Cc3cccnc3)nn12
2558,C#CCNC(=O)COc1ccc(Oc2cccnn2)cc1
2559,O=C(CCc1cnn(-c2ccccc2)c1)N1CCc2ccccc21
2560,O=C(NC1CCCN(c2ccccc2F)C1=O)c1ccoc1
2561,CCN(C(=O)C1CCCN1C(N)=O)C(C)c1ccc(OC)cc1
2562,NC(=O)C1(CNC(=O)Cc2ccccc2N)CCOCC1
2563,CCc1ncnc2c1CCN(S(=O)(=O)c1ccc(F)cc1C)CC2
2564,CCCC1CN(C(=O)c2cc(=O)sc3cc(OC)ccc23)CCO1
2565,O=C(c1ccc(-c2cccs2)nc1)N(Cc1nccs1)C1CC1
2566,CC(=O)Nc1ccc(-c2c[nH]c(C(=O)N3CC(C)OC(C)C3)n2)cc1
2567,CC(C)c1ccc(CN2CCOC(C(N)=O)C2)cc1
2568,CC(=O)N(CCc1ccccc1)CC(=O)Nc1ccc(C)cc1C
2569,Cc1nc2cc(CSc3nnc(C(C)(C)C)o3)ccc2n1C
2570,COc1ccc(OCCC(=O)N(C)C(C)C)c(C(C)=O)c1
2571,Cc1cccc(C)c1Oc1ccc(S(=O)(=O)Nc2ccon2)cc1
2572,O=C(CC1CCCCC1)NCCc1nc(C(F)(F)F)cs1
2573,CC(NS(=O)(=O)c1ccccc1F)(C(N)=O)c1ccccc1
2574,Cc1ccc(C(C)NC(=O)CCNC(=O)C2CCC2)s1
2575,CS(=O)(=O)N1CCOc2nc(C(F)(F)F)nc(NC3CC3)c21
2576,Cc1nn(-c2ccc(O)cc2)c2sc(C(=O)NC(C)C)cc12
2577,CC(C)C(=O)c1ccccc1OCC(=O)NC1CCC(O)CC1
2578,Cc1c(CN(C)C(=O)c2cccs2)cc(C#N)n1C
2579,Cc1cc(C)n2nc(C(=O)Nc3ccc(Cl)cc3)nc2n1
2580,O=C(CCCc1cc(F)ccc1F)NC1CCN(C(=O)C2CC2)CC1
2581,Cc1cc(NC(=O)C2CCN(c3ccccc3)C2=O)n(C)n1
2582,Cc1noc(-c2cc3c(nc2C)Nc2[nH]nc(C)c2-3)c1C
2583,COc1ccc(C2CC(=O)c3cccc(C)c3N2C(C)=O)cc1
2584,CC(=O)Nc1cccc(NC(=O)NCCCc2c(C)nn(C)c2C)c1
2585,CCOC(=O)c1ccc(C)c(NC(=O)C2CC3CCC2O3)c1
2586,O=C(Nc1nc(-c2ccccc2)cs1)NC1CCCC1
2587,COCCS(=O)(=O)N(C)Cc1cccc(F)c1
2588,O=c1c2cnc(N3CCNC(=O)C3)nc2ccn1-c1ccc(F)cc1
2589,Cc1noc(C)c1COc1cccc(C(=O)Nc2nccs2)c1
2590,CCc1onc(C)c1NC(=O)NC1CCOC1C(C)C
2591,COC(=O)CCN(Cc1ccc(O)cc1)C1CC1
2592,COC(=O)c1sccc1S(=O)(=O)N(C)Cc1ccc(F)cc1
2593,Cc1cccnc1CNC(=O)NCc1cccn1C
2594,CC(C)N(CCCO)C(=O)c1ccc(N2CCOCC2)nc1
2595,COc1ccccc1-c1cn2cc(C(C)=O)ccc2n1
2596,CCc1ncc2c(n1)CN(C(=O)c1ccc(-n3nc(C)cc3C)cc1)C2
2597,Cc1nc(=O)c(C(=O)NCCCNC(=O)c2ccco2)c[nH]1
2598,COC(=O)C(NC(=O)c1ccc(OCC(C)C)cc1)C(C)C
2599,CN(CCc1cccc(Cl)c1)C(=O)CC(F)(F)F
2600,O=C(NCc1nccn1Cc1ccccc1)N1CCc2ccccc2C1
2601,O=C1NCCCCC1NS(=O)(=O)c1ccccc1
2602,O=C(Nc1ccccc1)NC1CCCc2occc21
2603,N#CCCN(CCC(F)(F)F)C(=O)c1ccc(F)c(F)c1
2604,Cc1ccc(-c2[nH]cc3c(=O)[nH]c(=O)[nH]c3c2-c2ccco2)cc1
2605,OCCn1ncc(-c2cc(Cl)ccc2Cl)c(CO)c1=O
2606,O=C(NC1CC(=O)N(C2CCCCC2)C1)C1CC1
2607,Oc1ccc2c(c1Cl)C(C1CCC(O)CC1)NCC2
2608,CN(CC(=O)NCCc1ccccn1)c1ncnc2[nH]cnc12
2609,Cc1ccc(C(=O)Nc2cc(-c3cccnc3)no2)s1
2610,Cc1ccc(C(C)C)cc1OCc1cc(N)n(C)n1
2611,CC(=O)NCCCNC(=O)N1CCCC1C1CCCC1
2612,COC(=O)CCC(=O)Nc1c(C)c(C)nn1-c1ccccc1Cl
2613,CSc1nc2ccccc2nc1-c1ccc(C#N)cn1
2614,Nc1ccc2c(CC(=O)NC3CCc4ccccc43)noc2c1
2615,COc1ccc(-c2noc(C(=O)NCc3ccccc3OC)n2)cc1
2616,N#CC1(c2ccc(NC(=O)c3cc(F)cc4[nH]ccc34)cc2)CCC1
2617,N#Cc1ccc(Nc2ccn(S(=O)(=O)c3ccccc3)n2)cc1
2618,Cc1nn(C)cc1-c1nccn1C(c1ccc(F)cc1)c1ccco1
2619,COc1cc(OC)c2oc(=O)c3c(c2c1)c(N)c(C)c(C)n3C
2620,CC(C)(C)c1nnc(NC(=O)COC2CCOCC2)s1
2621,COCC(O)CN(C)C(=O)Nc1cccc(C(=O)NC2CCCC2)c1
2622,COc1ccc(-c2nc(C(=O)N(C)Cc3cccs3)co2)cc1
2623,Cn1nc(C(=O)NCCc2cccc(C(F)(F)F)c2)ccc1=O
2624,COc1c(C2CCCC2)cc(C)cc1-c1nc(CCO)c(C)o1
2625,Cn1c(=O)c(C(=O)NCC(C)(C)C)nc2ccccc21
2626,CN(Cc1ccccc1)C(=O)Cn1cnc(C2CCC2)cc1=O
2627,Cn1nccc1CN1CCOC(C)(c2ccccc2)C1
2628,O=c1c2ccccc2nnn1Cc1cccnc1OCC(F)(F)F
2629,CC1C(c2ccccc2)CCN1C(=O)C1CC=CCC1
2630,Cc1nnsc1C(=O)Nc1nc(-c2ccc3[nH]ccc3c2)cs1
2631,Cc1cccc(NC(=O)Cc2ccc(OCC#N)cc2)c1C
2632,NS(=O)(=O)c1ccc(OCCNc2nc3ccc(F)cc3o2)cc1
2633,CCCCNS(=O)(=O)c1ccc2[nH]c(=O)[nH]c2c1
2634,CSc1ccc(S(=O)(=O)NCCc2csc(C)n2)cc1
2635,Cc1cc(C2CN(CC(C)Cc3cccs3)CCO2)ccn1
2636,COc1ccc(C)cc1NC(=O)NCCC(=O)NC1CCCC1
2637,O=C(CCn1cncn1)NCCc1c[nH]c2ccc(F)cc12
2638,COC(=O)C1(N(C)C(=O)c2n[nH]cn2)CCCCC1
2639,CC(=O)Nc1cccc(NC(=O)c2ccc(Cl)cc2)c1
2640,O=C(Cn1cnc(C2CCC2)cc1=O)NCc1cccs1
2641,O=C1NCCN1c1ccc(C(=O)Nc2cccc(Cl)c2)cc1
2642,CC(C)(C)NC(=O)CN(c1ccccc1)S(=O)(=O)N1CCCC1
2643,Cc1ncsc1C(=O)N1CCC(Oc2ccc(F)cc2)CC1
2644,COc1c(C(=O)OCC(N)=O)c(=O)n(-c2ccccc2)c2ccccc12
2645,CCN(CC)c1ccc(C(=O)Nc2cccc(C#N)c2)cn1
2646,Cc1cc(=O)[nH]cc1-c1nn2c(-c3ccccc3)nnc2s1
2647,C=CCC1(CO)CCCN(C(=O)C2CCCN2C(=O)C(C)C)C1
2648,Cc1nc2nc(N)nn2c(C)c1CCC(=O)Nc1cccc(O)c1
2649,O=C(CC1CCCCC1)Nc1cccc(-c2nnnn2C2CC2)c1
2650,CCOCc1ccccc1NC(=O)NC(c1nccs1)C1CC1
2651,CNS(=O)(=O)c1ccccc1C(=O)Nc1ccccc1
2652,c1cc(-c2nnnn2Cc2cccc(-c3cc[nH]n3)c2)ccn1
2653,CC(C)c1ccccc1NC(=O)c1cccc(OCC(F)F)n1
2654,O=C(C1CN(C(=O)COCc2coc3ccccc23)CCO1)N1CCCC1
2655,Cc1cc(C)c(C#N)c(SCC(=O)NCCC(F)(F)F)n1
2656,O=C(NCc1ccccc1)OCc1ccccc1Cl
2657,Cc1ccccc1OCC(=O)N1CCc2cc(F)cc(F)c2C1
2658,CC1CCc2oc(-c3ccc(S(C)(=O)=O)cc3)cc(=O)c2C1
2659,CC(C)N(C(=O)CSc1nc(=O)[nH]c2c1CCC2)C(C)C
2660,N#Cc1ccc(CNc2ccc3[nH]ncc3c2)c(F)c1
2661,COC(=O)c1sccc1NC(=O)COc1ccc(C(C)=O)cc1
2662,Cc1ccc(Cl)cc1NC(=O)Cn1nc(C)n2nccc2c1=O
2663,CC(C)C(=O)NC(NC(=O)c1ccccc1)C(Cl)(Cl)Cl
2664,COCC(C)NC(=O)c1ccc(S(C)=O)cc1
2665,Cc1cc(C(C)NC(=O)NCc2nc(C)cs2)c(C)o1
2666,O=C(NCC1(O)CCCCC1)c1ccccCc1F
2667,O=C(NCCc1nc(-c2ccccc2)n[nH]1)c1cnccn1
2668,Cc1cc(C)n(CC2CN(CC(=O)NC3CCCC3)CCO2)n1
2669,COC(=O)C=C(C)CN(C1CC1)S(C)(=O)=O
2670,Cc1occc1C(=O)NC1CCc2[nH]nc(-c3ccccc3)c2C1
2671,O=C(Cc1nc2ccccc2[nH]c1=O)Nc1ccon1
2672,CC(CCc1ccc(F)cc1)NS(=O)(=O)c1cnn(C)c1
2673,O=C1CC(CNC(=O)Nc2ccc(F)c(F)c2)c2cc(F)ccc2N1
2674,COc1ccc(S(=O)(=O)NCc2ccccc2)c(Cl)c1C
2675,Cc1cccc(C)c1NC(=O)C(C)Oc1ccc(C#N)cc1OC(C)C
2676,O=C(Nc1ccc(NCCCO)nc1)N1CCCCC1CCO
2677,Cc1ccc(-c2n[nH]c(SCC(=O)OCc3ccccc3)n(N)c2=O)cc1
2678,CC1CCCN(C(=O)c2cccc(N(C)C)c2)C1CO
2679,O=C(NCCCN1CCCCCC1=O)c1ccc(Cn2cccn2)cc1
2680,COc1ncccc1N(C)C(=O)Cc1ccc(N2CCCC2=O)cc1
2681,COc1ccc(CC(=O)NC2CCN(C(C)C)C2=O)cc1
2682,COC(=O)c1ccccc1NC(=O)COc1cccc(F)c1
2683,CCCC(C)N(C)S(=O)(=O)c1csc(C(N)=O)c1
2684,CCOc1ccc(F)c(C(=O)NCc2cc(C)no2)c1F
2685,CC(Oc1ccccc1C#N)C(=O)NC1CCC2(CC1)OCCO2
2686,Nc1nncc(-c2ccc(Br)cc2)n1
2687,CN1CC2(CCOC2)CCC1=O
2688,COC(=O)CCCc1ccc(Cl)c(Cl)c1OC
2689,CCn1cnnc1CNC(=O)CNc1ccc(C)cc1Cl
2690,Cc1[nH]c2ccccc2c1C(=O)N1CCCN(C(=O)C2CC2C)CC1
2691,O=C(Cc1cn2ccsc2n1)N1CC2C3CCC(C3)C2C1
2692,Cc1noc(C(C)C)c1C(=O)N1CCC(c2ccccc2Cl)C1
2693,Cc1ccc(S(=O)(=O)NCc2cc(-c3ccc(C)cc3)on2)cc1
2694,CCC(C)C(NC(=O)c1ccc(C#N)cc1)C(=O)Nc1ccccc1
2695,Cc1ccc(S(=O)(=O)NCCCC(=O)N(C)C)cc1C
2696,CCC(=O)NCC(OC)c1cc(C)ccc1OC
2697,CN(Cc1ccc(O1CCCC1)cc1)C(=O)c1c[nH]c2ccccc2c1=O
2698,c1csc(OCCNCCc2ccccn2)c1
2699,CC(=O)N(C)CC(=O)Nc1cccc(-c2cn[nH]c2)c1
2700,COCCn1cc(NC(=O)c2cc(C(F)(F)F)n(C)n2)cn1
2701,Cc1nc2ccc(NCc3ccc4c(c3)OCO4)cc2s1
2702,O=C(CCNC(=O)N1CC2CCC1C2)NCc1ccco1
2703,CCC(NC(=O)NCC1CCC1)c1ccc(OC)cc1
2704,COc1ccc(Br)c(C(=O)NCc2ccco2)c1
2705,CC(Cc1ccc(Cl)cc1)NC(=O)c1nccnc1N
2706,CC(=O)Nc1ccc(C(=O)Nc2ccc3[nH]nc(C(N)=O)c3c2)cc1
2707,CCNS(=O)(=O)c1cc(C)ccc1NC(C)C(C)C
2708,NS(=O)(=O)c1ccc(C(=O)NCc2ccc3c(c2)OCCO3)o1
2709,COc1ccc(Cl)cc1CNS(C)(=O)=O
2710,COc1ccc(-c2nc(CNC(=O)c3ccccc3F)co2)cc1
2711,COC(=O)c1c[nH]c(C(=O)N2C(C)CCCC2C)c1
2712,CCN(CC)C(=O)CSc1nc2ncc(Cl)cc2s1
2713,COC(=O)c1ccc(F)c(NCc2nc3ccccc3s2)c1
2714,COc1cc(OC)c2[nH]c(=O)c(Cc3ccccc3)cc2c1
2715,O=C(NCC1CCCO1)c1ccc(SC(F)F)cc1
2716,COc1ccc(CNc2c(C#N)c(=O)n(C)c(=O)n2C)cc1
2717,COc1ccc(COCCCC(=O)NC2CCCCC2)cc1
2718,CCOc1ccc(COC)cc1OCc1ccccc1
2719,O=C(NCC1COCCO1)c1ccnc(OC2CCC2)c1
2720,CCc1noc(C)c1C(=O)NCc1cccc(OC)c1
2721,CC(C)N(C)C(=O)NC1CC1c1cccc(Br)c1
2722,CCCS(=O)(=O)NCC(=O)NC1CCCCCC1
2723,O=C(c1ccc(OCC(F)F)nc1)N1CCC2OCCCC2C1
2724,COc1cccc(CNc2cnn(C)c2)c1OC
2725,COC(CNC(=O)c1nn(C)c2ccc(F)cc2c1=O)c1ccccc1
2726,Cc1csc(N2CCc3ncnc(N4CCCC4)c3CC2)n1
2727,Cc1cc(C)n(CC(C)CNCc2cnnn2-c2ccccc2)n1
2728,COc1ccc(-c2nn(C)c(C)c2CO)c(OC)c1
2729,CC(C)C(=O)N(C)c1ccc(NC(=O)c2cccnc2N(C)C)cc1
2730,NC1=Nn2c(nnc2-c2ccccc2)Sc2ccccc21
2731,CCOCC1CCCN(C(=O)NCc2nc(CC)no2)C1
2732,O=C(-c1ccccc1)C1CSc2ncc3ccccc3n21
2733,O=C(NCCNC(=O)c1n[nH]c2ccccc12)c1cccnc1
2734,Cc1ccc(-c2ccc(C(=O)Nc3ccc(F)cc3)c(=O)n2C)cc1
2735,CCc1ccc(S(=O)(=O)n2cc(N)c(C)n2)cc1
2736,Cn1c(=O)ccn(CC(=O)N2CCc3ccccc3C2)c1=O
2737,Cc1nc(NC(=O)CCS(=O)(=O)c2ccccc2)sc1C
2738,Cc1cc(C)c2c(c1)N(CC(=O)NCc1nc(CC(C)C)no1)CCO2
2739,CN(CC(C)(C)O)S(=O)(=O)c1ccc(F)cc1F
2740,CCN(CC)C(=O)c1ccc(S(=O)(=O)N2CCOCC2C)cc1
2741,CCn1nccc1C(=O)Nc1ccc(C(=O)N2CCCC2)cc1
2742,Cc1ccc(C(=O)N(C)CCOc2ccc(F)cc2)cc1
2743,CC1COC2(CCN(C(=O)C4CCC4)CC2)OC1=O
2744,Cc1ccccc1NC(=O)c1ccc2ncccc2c1
2745,CCOC(=O)NC1CCCN(C(=O)c2cc3n(n2)CCCO3)C1
2746,O=C(NCC(F)F)C(c1ccccc1)N1CCOCC1
2747,CC(NC(=O)c1cc[nH]n1)c1ccc(Cl)cc1
2748,CCCC(C)(C)NC(=O)NCCc1csc(C(C)C)n1
2749,Cc1cc(C)cc(C(=O)Nc2ccc(C(=O)NC3CC3)cc2)c1
2750,CCOCCC(=O)Nc1ccc(CNC(=O)Cc2ccccc2)cc1
2751,O=C(NCc1ncc[nH]1)c1cccnc1-c1ncc[nH]1
2752,CC(C)Sc1cccc2c1CCN2C(=O)c1cnccn1
2753,CC(=O)Nc1ccc(OCC(=O)Nc2ccc(N)c(Cl)c2)nc1
2754,Cc1cc(S(=O)(=O)NCCOc2ccc(C#N)cc2)ccc1F
2755,O=C(NC1CCCC1)c1[nH]c2ccccc2c1Br
2756,COc1ccccc1C(=O)c1sccc1S(=O)(=O)NC1CC1
2757,COc1ccc(NC(=O)COC(=O)c2cccc(Cl)c2)cc1
2758,CCOC(=O)c1cc(-c2cc(C)ccc2N)nc(N)n1
2759,COc1ccccc1C(C)(C)CNC(=O)C(NC(C)=O)C(C)C
2760,COCCNC(=O)CCc1c(C)nc2ncnn2c1C
2761,Cn1ncc(NC(=O)CCc2c(=O)[nH]n(C)c2=O)c1Cl
2762,CC(C)CNC(=O)CNC(=O)N1CCC(C(C)(C)C)CC1
2763,O=C(c1ccco1)N1CCC(c2nnc(C3CC3)o2)CC1
2764,Cc1nc(-c2ccccc2)sc1-c1csc(C2CCCO2)n1
2765,Cc1cccc(NC(=O)CNC(=O)c2ccccc2)c1C
2766,Cc1ccc(NC(=O)c2cc(F)cc(F)c2)cc1S(N)(=O)=O
2767,O=C(Nc1cccc(Cn2cccn2)c1)Nc1nccs1
2768,Cc1nc(-c2ccccc2)sc1C(=O)Oc1cn[nH]c1
2769,COc1ccccc1CNC(=O)CN(C)C(=O)C1CC1
2770,Nc1c(Cl)ccc2c1CCNC2C1CC=CC1
2771,CCc1nn2c(=O)cc(COc3cccc(OC)c3)nc2s1
2772,O=C(OCc1ccc(Br)cc1)C1CCC1
2773,Cc1cc(C)cc(C(=O)NCC(=O)Nc2ncnc3c2CCC3)c1
2774,CC(C)C(NC(=O)c1ccc(Cl)cc1)C(=O)N(C)CC(O)C1CC1
2775,COc1ccc(Cl)cc1CNc1ccc(NS(C)(=O)=O)cc1
2776,COc1ccc(NCC(=O)Nc2cc(F)ccc2F)cn1
2777,Cc1cc(NC(=O)NCCNC(=O)c2sccc2C2CC2)no1
2778,Cc1nncn1CCNC(=O)C1COc2ccccc2C1
2779,Cc1[nH]nc(-c2ccccn2)c1NC(=O)C1CC=CCC1
2780,COc1ccc(CCC(=O)N2CCOc3ccccc32)cc1
2781,CC(C)c1ccc(C(=O)NCc2csc(=O)[nH]2)c(F)c1
2782,CC(NC(=O)c1ccc(F)nc1)c1ccc2c(c1)OCO2
2783,O=C(COc1cccc(Oc2cccnn2)c1)NC1CCCC1
2784,COCc1noc(COC(=O)c2ccccc2OC)n1
2785,Cc1ccccc1N(C(=O)COc1ccccc1N)C(C)C
2786,CC(C)n1cc(NC(=O)c2cc3ccccc3oc2=O)cn1
2787,NC(=O)Nc1ccccc1NC(=O)C1CC1c1ccccc1
2788,COc1ccc(-c2ccc(C#N)c(N3CCOCC3)n2)cc1F
2789,CCOc1ccc(Br)c(C(=O)Nc2ccc(F)cc2)c1
2790,COCc1cc(C(=O)N2CCC3(CCN(CCO)C3=O)C2)ccc1F
2791,Nc1cc(NC(=O)COc2ccccc2Cl)ccc1F
2792,Cc1noc(C)c1CC(=O)NCCNc1cccc2cccnc12
2793,CCc1ccc(CCC(=O)NC2CCCc3nc(C)sc32)cc1
2794,O=C(NCCC1=CCCCC1)c1cc(F)ccc1-n1cnnn1
2795,C2COC(c3cc(Cl)ccc3OC1C(C)(C)C)OC2=O
2796,C=CCC(=O)Nc1ccc(S(=O)(=O)N2CCCC2C)cc1
2797,CC(n1c(C(F)(F)F)nc2c(N)cccc21)C#N
2798,CC(C)N(CC(=O)NCc1ccccc1Cl)S(C)(=O)=O
2799,CNC(=O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1OC
2800,N#Cc1cccc(C(=O)Nc2cc(Cl)ccc2F)c1
2801,CC1CCN(C(=O)CN2CCc3ccc(OC(F)F)cc3C2)CC1
2802,O=C(NCc1ccc(F)cc1)N1CCC(C(F)(F)F)CC1
2803,Cc1cc(C(=O)N(Cc2ccccc2)CC2CCCC2)c(=O)[nH]c1C
2804,Cc1nc(C(=O)NCCNC(=O)c2ccco2)nn1-c1ccccc1
2805,O=C(Cc1ccc[nH]1)Nc1ccc(Br)cc1F
2806,Cc1ccnc2nc(C(=O)Oc3cccc4[nH]ncc34)nn12
2807,CCOc1ccc(C(=O)Nc2ccncc2F)cc1
2808,OCC(O)c1cc2occc2cc1-c1ccccn1
2809,CCCOCC(=O)Nc1ncc(Cc2ccc(F)cc2)s1
2810,O=C(Cn1c(=O)sc2cc(Cl)ccc21)Nc1ccccc1
2811,CC=CCCNS(=O)(=O)c1ccc(C#N)cc1
2812,Nc1ccc(F)c(NC(=O)CCC2CCCO2)c1
2813,Cc1nc(-c2ccncc2)nc2c1CCN(C(=O)c1ccc[nH]1)CC2
2814,CCOc1ccccc1OCC(=O)Nc1ccccc1N
2815,CC(=O)c1ccc(OC(=O)OCC(F)(F)F)cc1C
2816,CS(=O)(=O)N1CCC(Cn2ncc3cccnc3c2=O)CC1
2817,CCOC(=O)CCC(=O)Nc1ncccc1Cl
2818,Cc1cccc(NC(=O)NCCNc2nnnn2-c2ccccc2)c1
2819,C=CCOC1CC2CN(C(=O)c3ccc(F)cc3)CCN2C1
2820,N#Cc1cc2[nH]c(C(N)=O)cc2nc1-c1cccs1
2821,Cc1ccc(NC(=O)C(C)OC(=O)COc2ccc(F)cc2)cc1C
2822,N#Cc1ccc(NC(=O)c2cn(-c3ccccc3)nn2)cc1
2823,Nc1oc(-c2cccnc2)cc1C(=O)Nc1cccc2cccnc12
2824,CCN(CC)C(=O)c1ccccc1NC(=O)c1ccc(OC)cc1
2825,COC(=O)CC(C)NC(=O)NCc1cc(=O)n2c(C)cccc2n1
2826,Cc1ccc(C)c(OCC(=O)N(C)C2(C#N)CCC2)c1
2827,CCOC(C)c1noc(CNc2ccc(Cl)cc2F)n1
2828,CC(C)C(=O)c1ccc(NCc2nc(-c3ccsc3)no2)cc1
2829,NC(=O)CSc1nnc(Cc2cccs2)n1CC1CC1
2830,O=C(NCCc1cccs1)c1c(O)cc(F)cc1F
2831,CC1CCN(C(=O)C2=C3N=CC=C3C=CN2)CC1
2832,CN(C)C(=O)c1ccccc1NC(=O)COc1ccc2ccc(=O)oc2c1
2833,COCCN(Cc1ccc(C#N)cc1)C(=O)CN1CCCCC1=O
2834,Cc1nnc2ccc(C(=O)c3cc(N)ccc3Cl)cn12
2835,COc1ccc(OCC(=O)NCC2CCC(C)(C)CC2)cc1
2836,Cc1ccc(C)c(NC(=O)COC(=O)c2ccc(N(C)C)nc2)c1
2837,Cc1[nH]ncc1S(=O)(=O)Nc1ccc2c(c1)CCC2=O
2838,CCN1C(=O)CCc2cc(NC(=O)c3cnccn3)ccc21
2839,Cc1csc(N2CCN(S(=O)(=O)Cc3ccccc3C)CC2)n1
2840,O=C(NCC(=O)N1CCCCCC1)c1ccc2cc[nH]c2c1
2841,C=CCN1C(=O)CCc2cc(NC(=O)COc3cc(C)[nH]n3)ccc21
2842,O=C(CN1CCN(c2ncccn2)CC1)NCC(=O)NC1CC1
2843,Cc1cc(N)nc(SCc2c(C)noc2C)n1
2844,O=c1cc(C2CCC2)ncn1Cc1noc(-c2ccsc2)n1
2845,O=S(=O)(Cc1csc(N2CCCC2=O)n1)c1ccc(Cl)cc1
2846,Cc1csc(=O)n1CC(=O)Nc1ccc2c(c1)OCC(=O)N2
2847,COC(CNS(C)(=O)=O)c1cc(F)ccc1Br
2848,COC(=O)Cn1c(=NC(=O)c2ccccc2(C)C)sc(C)c1=O
2849,CCCS(=O)(=O)c1ccccc1C(=O)OCC
2850,Cc1cccc(C)c1OC(=O)CSc1nc(C2CC2)nc(C)c1C#N
2851,Cc1cc(=O)c(C(=O)Nc2nc3c(s2)CS3)c[nH]1
2852,O=c1[nH]ncc(NCc2cc(F)ccc2F)c1Cl
2853,Cc1nn(Cc2cn3ccccc3n2)c(=O)c2cc3occc3n12
2854,COc1ccc(CNC(=O)c2cc(Cl)cn2C)cc1OC
2855,COc1cccc2cc(C(=O)N3CCCC3)c(=O)oc12
2856,CC(C)(C)C(CNC(=O)Nc1ccncc1)N1CCOCC1
